2025-06-02 11:38:07 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 14:43:49 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:44:11 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Девушка в нижнем белье' (ru) -> 'Lingerie'
2025-06-02 14:44:11 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Minimalist Clear v1 для пользователя 7945261060 (score: 0.754)
2025-06-02 14:44:12 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Minimalist Clear v1: Woman in lingerie
2025-06-02 14:44:12 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Woman in lingerie, Natural pose, neutral expression, detailed textures, photorealistic detailed rend...', style=realistic
2025-06-02 14:44:20 | ERROR    | image_generation_service.service:_generate_sd_sticker_enhanced:491 | Ошибка при генерации через Replicate: NSFW content detected. Try running it again, or try a different prompt.
2025-06-02 14:44:20 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:44:21 | INFO     | stt_service.service:_transcribe_whisper:114 | Распознаем аудио: /Users/cooldom/VoiceSticker/storage/voice_1268409200_AwACAgIAAxkBAAIBPGg9jouUItztK1h1LOPCDOF_C241AAKQcwACCDvpSbB9J2hNlIFGNgQ.ogg
2025-06-02 14:44:21 | INFO     | stt_service.service:_convert_to_wav:179 | Конвертируем /Users/cooldom/VoiceSticker/storage/voice_1268409200_AwACAgIAAxkBAAIBPGg9jouUItztK1h1LOPCDOF_C241AAKQcwACCDvpSbB9J2hNlIFGNgQ.ogg в WAV
2025-06-02 14:44:21 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:44:23 | INFO     | stt_service.service:_transcribe_whisper:154 | Распознан текст: Человеческая многоношка пожирает людей.
2025-06-02 14:44:37 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Человеческая многоношка пожирает людей.' (ru) -> 'The human multinosa devour people.'
2025-06-02 14:44:37 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 1268409200 (score: 0.568)
2025-06-02 14:44:41 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Человеческая многоножка пожирает людей (A human centipede devouring people)
2025-06-02 14:44:41 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Человеческая многоножка пожирает людей (A human centipede devouring people), The human centipede, de...', style=watercolor
2025-06-02 14:44:46 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/fXa641zKJVQEBCm6mpfqXBxEq1nWWZXgdfz6UAynMYmdFolpA/out-0.png
2025-06-02 14:44:47 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:44:47 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:44:49 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:45:44 | INFO     | prompt_optimization.optimizer:record_result:207 | Результат записан: template=emotion_focused_v1, rating=5, success_rate=100.00%
2025-06-02 14:45:44 | INFO     | image_generation_service.service:record_feedback:690 | A/B test result recorded: template=emotion_focused_v1, rating=5
2025-06-02 14:45:44 | INFO     | image_generation_service.service:record_feedback:692 | Feedback recorded: rating=5, style=watercolor, template=Emotion-Centric v1
2025-06-02 14:46:14 | INFO     | stt_service.service:_transcribe_whisper:114 | Распознаем аудио: /Users/cooldom/VoiceSticker/storage/voice_1268409200_AwACAgIAAxkBAAIBRGg9jwbT_BhsXxHxUi5ROlkh14aYAAKdcwACCDvpSWipgiGUtMI3NgQ.ogg
2025-06-02 14:46:14 | INFO     | stt_service.service:_convert_to_wav:179 | Конвертируем /Users/cooldom/VoiceSticker/storage/voice_1268409200_AwACAgIAAxkBAAIBRGg9jwbT_BhsXxHxUi5ROlkh14aYAAKdcwACCDvpSWipgiGUtMI3NgQ.ogg в WAV
2025-06-02 14:46:15 | INFO     | stt_service.service:_transcribe_whisper:154 | Распознан текст: Заграющая корова под пальмой.
2025-06-02 14:46:32 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Заграющая корова под пальмой.' (ru) -> 'Firing cow under a palm tree.'
2025-06-02 14:46:32 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Minimalist Clear v1 для пользователя 1268409200 (score: 0.993)
2025-06-02 14:46:33 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Minimalist Clear v1: Cow firing weapon under palm tree
2025-06-02 14:46:33 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Cow firing weapon under palm tree, Brown cow, pistol, green palm, sunny day, photorealistic detailed...', style=realistic
2025-06-02 14:46:39 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/o4qaezD69sVPHSeWaTvc1XnoiqE6ekFTHsL6WHEzA1BfRQLTB/out-0.png
2025-06-02 14:46:40 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:46:40 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:46:42 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:48:44 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:48:53 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Девушка играет в пляжный волейбол' (ru) -> 'Girl plays beach volleyball'
2025-06-02 14:48:53 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 7945261060 (score: 0.902)
2025-06-02 14:48:56 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Девушка играет в пляжный волейбол (Girl playing beach volleyball)
2025-06-02 14:48:56 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Девушка играет в пляжный волейбол (Girl playing beach volleyball), A young woman with sun-kissed ski...', style=realistic
2025-06-02 14:49:24 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/htep7RdPc9TbeUyt1ZMawHuWcTUNBuXimQ3Bn6cTiEqEH0yUA/out-0.png
2025-06-02 14:49:25 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 14:49:26 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:49:29 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 14:49:54 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 14:50:21 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Девушка танцует стрип' (ru) -> 'The girl is dancing a strip'
2025-06-02 14:50:21 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 7945261060 (score: 0.976)
2025-06-02 14:50:24 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Девушка танцует стрип (A girl dancing a striptease)
2025-06-02 14:50:24 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Девушка танцует стрип (A girl dancing a striptease), A young woman with realistic proportions and hi...', style=realistic
2025-06-02 14:50:33 | ERROR    | image_generation_service.service:_generate_sd_sticker_enhanced:491 | Ошибка при генерации через Replicate: NSFW content detected. Try running it again, or try a different prompt.
2025-06-02 14:50:33 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 14:50:33 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 16:05:33 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 16:05:33 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 16:05:39 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 16:05:39 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 16:05:40 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 16:05:40 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 16:05:41 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 16:05:41 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 16:05:41 | INFO     | db_manager.manager:init_db:100 | База данных успешно инициализирована
2025-06-02 16:05:41 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 16:05:41 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 16:05:41 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 16:05:41 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 16:05:41 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 16:21:05 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 16:21:05 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 16:21:09 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 16:21:10 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 16:21:11 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 16:21:11 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 16:21:11 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 16:21:11 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 16:21:11 | INFO     | db_manager.manager:init_db:100 | База данных успешно инициализирована
2025-06-02 16:21:11 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 16:21:11 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 16:21:11 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 16:21:12 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 16:21:12 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 16:21:18 | INFO     | logger:log_user_action:69 | User action: start_command
2025-06-02 16:21:31 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Какашка' (ru) -> 'Kakash'
2025-06-02 16:21:31 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Precise Description v1 для пользователя 7945261060 (score: 0.947)
2025-06-02 16:21:33 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Precise Description v1: Какашка (a single piece of poop)
2025-06-02 16:21:33 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Какашка (a single piece of poop), Photorealistic rendering of a single, well-formed human feces,  br...', style=realistic
2025-06-02 16:21:43 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/lGlPoVuDTNbgGp8MWeL1GvJNZdadjeAbl0SH3n3fh7pM7qlpA/out-0.png
2025-06-02 16:21:44 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 16:21:44 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 16:21:46 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 16:34:14 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 16:34:14 | INFO     | __main__:on_shutdown:45 | Бот остановлен
2025-06-02 16:34:29 | INFO     | db_manager.manager:__init__:18 | Инициализация базы данных: /Users/cooldom/VoiceSticker/bot_database.db
2025-06-02 16:34:29 | INFO     | image_generation_service.service:__init__:89 | Инициализация сервиса генерации изображений (MVP mode: False, A/B testing: True)
2025-06-02 16:34:30 | INFO     | stt_service.service:__init__:29 | Инициализация STT сервиса (MVP mode: False)
2025-06-02 16:34:30 | INFO     | __main__:main:88 | Запуск в режиме polling (разработка)
2025-06-02 16:34:31 | INFO     | __main__:on_startup:25 | Запуск бота VoiceSticker...
2025-06-02 16:34:31 | INFO     | __main__:on_startup:28 | Инициализация базы данных...
2025-06-02 16:34:31 | INFO     | db_manager.manager:init_db:100 | База данных успешно инициализирована
2025-06-02 16:34:31 | INFO     | __main__:on_startup:32 | Инициализация сервисов...
2025-06-02 16:34:31 | INFO     | image_generation_service.service:initialize:98 | Инициализация сервиса генерации через Replicate API
2025-06-02 16:34:31 | INFO     | stt_service.service:initialize:38 | Загружаем Whisper модель 'base'...
2025-06-02 16:34:31 | INFO     | stt_service.service:initialize:47 | Whisper модель успешно загружена!
2025-06-02 16:34:31 | INFO     | __main__:on_startup:36 | ✅ Бот успешно запущен!
2025-06-02 16:34:57 | INFO     | image_generation_service.service:translate_to_english:139 | Перевод: 'Енот полощит вещи' (ru) -> 'Raccoon will rinse things'
2025-06-02 16:34:57 | INFO     | prompt_optimization.optimizer:get_test_template:173 | Выбран шаблон Emotion-Centric v1 для пользователя 7945261060 (score: 0.418)
2025-06-02 16:35:00 | INFO     | image_generation_service.service:generate_enhanced_prompt:363 | Enhanced prompt created with template Emotion-Centric v1: Raccoon rinsing things
2025-06-02 16:35:00 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:460 | Генерация с параметрами: prompt='Raccoon rinsing things, A chubby raccoon with oversized, expressive, bright blue eyes is happily rin...', style=cartoon
2025-06-02 16:35:06 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:471 | Получен URL изображения: https://replicate.delivery/xezq/rBRPMQgGe4S3cacqCfwAG0HaRdUbvxvxeePvEfV4liuNRtWmC/out-0.png
2025-06-02 16:35:07 | INFO     | image_generation_service.service:_generate_sd_sticker_enhanced:483 | Изображение успешно сгенерировано
2025-06-02 16:35:07 | INFO     | sticker_utils.utils:process_sticker:344 | Конвертировал байты в PIL Image
2025-06-02 16:35:08 | INFO     | logger:log_user_action:69 | User action: sticker_created
2025-06-02 16:44:57 | INFO     | __main__:on_shutdown:41 | Остановка бота...
2025-06-02 16:44:57 | INFO     | __main__:on_shutdown:45 | Бот остановлен
